"ID","X.1","X.2","cluster"
"1",0.138753739558104,0.584885186856397,1
"2",0.161024091056898,0.904564705171945,1
"3",-0.0115804103701835,0.788269620027022,1
"4",-0.000397231170764761,0.802926797929117,1
"5",-0.0142576204494034,0.827717411642034,1
"6",0.130407663281978,0.699859330368612,1
"7",0.00748138624734129,0.895484790289464,1
"8",-0.0649658827849436,0.871552720915979,1
"9",-0.0236929092577364,0.757563046293611,1
"10",0.0535898142165985,0.731877809090213,1
"11",-0.157722749389584,0.860515400802193,1
"12",0.016526031015996,0.938782246195801,1
"13",-0.00637571551789012,0.904631049686176,1
"14",0.0367632114739412,0.969896669534083,1
"15",0.265160595795295,0.915993823832132,1
"16",0.145074322821354,0.790893201411686,1
"17",0.0324553988612891,0.825213179448564,1
"18",-0.0793055086045721,0.735094305745831,1
"19",0.0801150102839337,0.690316070207248,1
"20",0.221558515971416,0.653770280627267,1
"21",0.117500547494631,0.891160265296684,1
"22",-0.000221905928736763,0.783302336744855,1
"23",0.124871121018218,0.772830260656322,1
"24",-0.0243074219117452,1.00255454310477,1
"25",0.0221781198269995,0.835957852565614,1
"26",0.184669533732977,0.908283423169321,1
"27",-0.0203200733820549,0.801773667813879,1
"28",0.0409951790849553,0.831439282837541,1
"29",0.102961757297717,0.7208840901215,1
"30",0.197706679490692,0.884002015430801,1
"31",0.119942676295813,0.887710997448109,1
"32",-0.0467679961925185,0.872962021004441,1
"33",-0.044503530364064,0.789002518358415,1
"34",0.136581620604129,0.980982168097542,1
"35",0.170330103520133,0.869279923237904,1
"36",0.199376153959201,0.905177928045824,1
"37",0.122686391322918,0.930997492310243,1
"38",0.10394648876541,0.749939299765836,1
"39",0.0938617402886714,0.75583815779478,1
"40",0.122147549507502,0.93101926714659,1
"41",0.0616054461820549,0.694104330698287,1
"42",0.278809810051028,0.718781912557338,1
"43",0.0399777505106788,0.784578735768652,1
"44",0.194932694786905,0.816590544639146,1
"45",-0.114419006526213,0.785943120533715,1
"46",0.131114004916666,0.778640805308041,1
"47",-0.0157938032001513,0.914925242327976,1
"48",0.00403387746278164,0.923080221805523,1
"49",0.192242487421841,0.876671854964323,1
"50",0.0702585122205604,0.734257786645841,1
"51",-0.0122893878748937,0.817317044219026,1
"52",0.146198498153546,0.763971423263309,1
"53",0.0627847046190469,0.6832624972091,1
"54",0.152301444598829,0.838951363262286,1
"55",0.15676560579319,0.855508721149257,1
"56",0.108366415443387,0.957678590588264,1
"57",0.136713430459957,0.934068515598015,1
"58",-0.0621173732567253,0.970794092846215,1
"59",0.127023424667949,0.857441702359004,1
"60",0.0668391068677576,0.856620624867131,1
"61",0.167956344582366,0.834691069544782,1
"62",0.233997597991689,0.740842115420735,1
"63",0.0816931451031838,0.726373910997737,1
"64",-0.0959994527359415,0.936816029668808,1
"65",0.0172001466445456,0.852793305587804,1
"66",0.019527326770391,0.841079887348818,1
"67",0.0534466983365461,0.914548942820596,1
"68",0.0604201786615613,0.871689588138344,1
"69",0.0275472454901797,0.837948283523994,1
"70",-0.00906551723414116,0.92655435539256,1
"71",-0.0294707967809252,0.799622645594746,1
"72",-0.0602593466210529,0.896276836556944,1
"73",-0.090231037848605,0.683343878942201,1
"74",0.151236017422693,0.868677772708,1
"75",0.026027980542809,0.671644042617772,1
"76",0.0281933406829701,0.752180444722884,1
"77",0.195699017905389,0.825050537168931,1
"78",0.0118996983950924,0.784752835147656,1
"79",0.0992013397108047,0.821363369400231,1
"80",0.180369093439126,0.980681044704088,1
"81",0.286189647594625,0.854574213454992,1
"82",-0.0857552213545234,0.755121839916808,1
"83",0.00736914722905231,0.885797402252316,1
"84",0.191114282495664,0.71165253575479,1
"85",0.127308394450306,0.796210767941784,1
"86",0.106670795197953,0.873624710082563,1
"87",0.181074912145643,0.765887888167163,1
"88",0.0193918474073288,0.761519839006419,1
"89",0.0905481131848375,0.820275906447792,1
"90",0.13361017527639,0.754773160450197,1
"91",0.0919538154959981,0.783549990562435,1
"92",-0.0075042712520693,0.906425120596925,1
"93",0.180720288025536,0.656296252343502,1
"94",0.074654407638909,0.742399383547927,1
"95",-0.0283384050510363,1.11217301202749,1
"96",0.0815792914706988,0.749570360370245,1
"97",-0.0753840510916854,0.741775858940716,1
"98",0.0150562853241715,0.909795656771394,1
"99",0.0936273220557385,0.850538093515496,1
"100",0.0790047219752434,0.658357698532695,1
"101",0.0997383332019672,0.758749250553156,1
"102",0.0687860871332652,0.548912337323858,1
"103",0.270468915951493,0.862287205380156,1
"104",0.0157014914698723,0.867740896137635,1
"105",0.105722268614726,0.786292069761303,1
"106",0.0425912551797961,0.71706272803544,1
"107",0.0712244644087536,0.718912014125641,1
"108",-0.0555378025181627,0.831303486742539,1
"109",0.106788358797258,0.722294714112602,1
"110",0.156759113408979,0.857818910494214,1
"111",0.00984501967348785,0.839004826863513,1
"112",0.137949677598388,0.727635189576923,1
"113",0.0685327560138772,0.7794767496511,1
"114",0.121563423378603,0.771035501091221,1
"115",-0.0994312056827049,0.813522592489692,1
"116",0.101209303920651,0.901033165852858,1
"117",-0.0297805373206179,0.683330046947071,1
"118",0.0267658344834607,0.778964948754474,1
"119",0.0169866334718228,0.882745219362121,1
"120",0.129680308751115,0.990707515260538,1
"121",-0.069125361339452,0.851719213060431,1
"122",0.0665668825485373,0.717412642330961,1
"123",0.0837412742900453,0.725547404422221,1
"124",0.197761484210257,0.942866510780283,1
"125",-0.00233760531786663,1.051412029084,1
"126",0.232632805926276,0.699464971897676,1
"127",0.026819780204756,0.75565734857311,1
"128",0.0568118612859348,0.755173030967326,1
"129",0.171966179922212,0.605361282744605,1
"130",0.12936187195965,0.93940426296194,1
"131",0.113321797351058,0.905313021713378,1
"132",0.0877515508798456,0.697171100069995,1
"133",-0.0458165486902149,0.83885605174427,1
"134",-0.0918516277288282,0.858294656264315,1
"135",0.132121975636721,0.837177975021162,1
"136",0.00231346861493358,0.73483138293452,1
"137",0.0838225746669093,0.730546069363417,1
"138",0.0637387457116857,0.79919737485117,1
"139",1.04780526720057,0.0627000937315548,2
"140",0.63475491637933,0.0265816747942777,2
"141",0.82756077736746,-0.188775034555464,2
"142",0.843764597663043,0.384138898597199,2
"143",0.957954381682067,0.396884879137604,2
"144",0.759754624276269,0.238503711983836,2
"145",0.978139397735317,-0.0778321414760485,2
"146",0.502723323532459,0.0804910969174824,2
"147",1.04310728069006,0.162575477211756,2
"148",1.30213657930206,0.411760414053741,2
"149",1.17086508754075,0.145593408770857,2
"150",0.726282413730094,0.0937374282350607,2
"151",0.719288847403873,0.494515121237818,2
"152",1.09141551935169,0.427203740034374,2
"153",0.713898640400952,0.233644695272594,2
"154",0.854932992281123,0.241802194728031,2
"155",0.563220439882766,0.341424228314618,2
"156",0.88187815801341,-0.0738084593355191,2
"157",1.21590535209309,0.143307279335191,2
"158",0.825953603816465,0.479889036939656,2
"159",0.780064501077216,0.0600631881273791,2
"160",0.787469302838493,0.311336622031501,2
"161",1.31993614460626,-0.117568645656912,2
"162",0.868625547895477,0.0622340580270535,2
"163",0.899440758118014,0.579333949323817,2
"164",0.659865707228812,0.151675940042945,2
"165",1.02670181830293,0.452297691813592,2
"166",1.16526073440981,-0.104197650145635,2
"167",1.37506757676063,0.210509291307028,2
"168",0.99911430619769,-0.105391362915198,2
"169",0.612838788927917,-0.0250829934956884,2
"170",1.16058940158272,0.574447315694839,2
"171",0.593717870915405,0.348816132274169,2
"172",1.2412632751356,0.132977985428555,2
"173",0.804291434784241,0.378559458457421,2
"174",0.501315807458881,0.309499567379585,2
"175",1.01019292326441,0.330362736252373,2
"176",0.778503519692832,0.377934328752495,2
"177",1.41993676566545,0.234504672918924,2
"178",0.948941786430488,0.124322491553454,2
"179",1.11234120646045,0.52897939721407,2
"180",0.614935210392479,0.136773671858204,2
"181",1.00399978172911,0.308374942230149,2
"182",1.06112826449308,0.407190168325053,2
"183",0.733409998510392,0.274234686661847,2
"184",0.476902242769296,0.570748689669211,2
"185",1.29503919033129,0.221053775098862,2
"186",0.592778159554513,0.589928721974427,2
"187",1.13982598645234,0.670400432767382,2
"188",0.502974934508447,-0.138549970673421,2
"189",1.01676944174787,0.428204437530353,2
"190",0.704852630972174,0.677998491741786,2
"191",0.594864403639357,0.0991068344069341,2
"192",0.713446075377516,0.448671983258495,2
"193",1.06194434995785,0.387415757988033,2
"194",1.37516292875295,0.479423369426884,2
"195",0.911502303985163,0.180526475452547,2
"196",1.19842031460004,0.441081935060544,2
"197",1.16819551828453,0.262932079739378,2
"198",0.971287523961378,0.0887628627635653,2
"199",0.894703664699484,0.230446179894264,2
"200",0.581344691762641,-0.0345795961641531,2
"201",1.08552814390794,0.406064191726888,2
"202",0.559776968787276,0.552352024308727,2
"203",0.778371285769689,0.768616477485078,2
"204",0.900309236601485,0.319735471486764,2
"205",1.28871520889367,0.0140479644802687,2
"206",0.770778660362627,0.249191900828602,2
"207",0.822605633926955,-0.00250005899768263,2
"208",0.886112643332133,0.251285883263776,2
"209",1.1158104865259,0.226968373194441,2
"210",0.789246624864725,0.414377920037236,2
"211",1.05687777096283,0.241269427627325,2
"212",1.01419137664137,0.260251403597397,2
"213",0.792812559217858,0.345837184992612,2
"214",1.16912833336341,0.319512846447758,2
"215",0.853547199279159,-0.065568623377152,2
"216",0.953600683810836,0.350149361949289,2
"217",0.8554371008656,-0.457863961842965,2
"218",0.320621444742907,0.443758634877218,2
"219",0.412009935444798,-0.103298973489771,2
"220",1.00273805078978,0.237750471665223,2
"221",1.04069480770566,0.764923830119112,2
"222",0.866741903034786,0.502210825509942,2
"223",0.816069141814655,0.00194124164400539,2
"224",1.07314524737333,0.362764050020346,2
"225",1.13647158884751,0.345738528140871,2
"226",0.955664845916547,0.373771016459095,2
"227",0.737958097703307,0.456664052320432,2
"228",1.0266743424168,0.376626488181515,2
"229",1.16070229962555,0.12145444832198,2
"230",1.06021754015783,0.605759434231228,2
"231",0.930884096458331,0.48030873355382,2
"232",0.66914352297776,0.266697841916083,2
"233",0.720671421018347,-0.189670180327376,2
"234",0.909275443853828,0.227206428621224,2
"235",0.627496735212836,0.687532362363271,2
"236",0.617240613641295,0.637835001042106,2
"237",0.615193615134191,0.0694879826494593,2
"238",1.19305896193658,0.223455912712124,2
"239",0.949428006163315,-0.307819387253786,2
"240",0.768217220449373,0.783317602003581,2
"241",1.24295114605774,0.268854988182774,2
"242",0.966945532310879,0.284458066742045,2
"243",1.08197745343241,0.595862197176299,2
"244",0.790344548146039,0.203039843823844,2
"245",1.03578701788902,0.298160447091254,2
"246",0.959715611497791,0.544994393459023,2
"247",0.557459891039544,0.403826390768884,2
"248",1.06748733121259,0.28340744576884,2
"249",0.89063312115677,-0.0359570116915637,2
"250",0.945240199789974,-0.0585483532631829,2
"251",0.717795199063005,-0.0761445753442793,2
"252",1.344154186959,-0.210774023329981,2
"253",0.964440915922769,0.0479273908469009,2
"254",0.901927094873908,0.0176288708942763,2
"255",0.930877428930081,0.573605168159791,2
"256",1.26704387009704,0.178427505895937,2
"257",1.00025135797651,0.181427459660846,2
"258",1.17315287372305,0.253425912039916,2
"259",1.13446558697505,0.430855632325639,2
"260",1.02098163382241,0.346330981565626,2
"261",0.815284672217432,0.265593045168173,2
"262",0.617136150742996,0.0879079761136667,2
"263",1.20694749848288,0.0957840759820896,2
"264",0.602590370030724,0.0666363255588902,2
"265",1.03818596962983,0.314443552373394,2
"266",0.938708387507651,0.435670879091952,2
"267",0.821988285107201,0.237236555137723,2
"268",1.01715539430169,0.578413013133557,2
"269",0.603559510441001,0.536271654042766,2
"270",0.85308616295986,0.321182586209238,2
"271",0.873946077964765,0.326229870640136,2
"272",0.948762898324747,0.303293452514047,2
"273",1.42942671918882,0.0201255806469739,2
"274",0.572737594902258,0.339509743856561,2
"275",0.982581743300179,0.160732850146188,2
"276",0.843741613350524,0.103984402340499,2
"277",0.778472577702793,0.352562045107734,2
"278",0.992074261357706,0.545168209036331,2
"279",0.775690524473868,-0.331744744318155,2
"280",1.15025481427163,0.279658922344746,2
"281",0.939073172151513,0.298279911650522,2
"282",1.25298952404141,0.273275926751906,2
"283",1.24558023217847,-0.0199789293257572,2
"284",1.28292269110468,0.21040456933839,2
"285",1.00844254781757,0.0252503147674479,2
"286",1.08915807752758,0.0856232016915207,2
"287",1.06398506071857,0.249980678071147,2
"288",0.579089968746114,0.347758135657151,2
"289",0.845676012820321,0.420126700390111,2
"290",0.943165971463213,0.345798611722208,2
"291",0.857936477470839,0.0758251664810055,2
"292",0.846337641676598,0.452242080223937,2
"293",1.00510654294232,-0.114117157072763,2
"294",0.786172973109531,0.134509137187257,2
"295",1.45314061953469,0.13625684470334,2
"296",1.18205209873428,-0.197035285042702,2
"297",0.932771557292171,0.444913389241498,2
"298",0.548112270570809,0.193284536003536,2
"299",0.9088869796968,0.310785426762024,2
"300",0.753678329348168,0.256882979416187,2